iter	RMSE
10508	12.64030712
10509	12.63653925
10510	12.63131944
10511	12.62822189
10512	12.62479649
10513	12.62199062
10514	12.62084759
10515	12.61988675
10516	12.61873679
10517	12.61021093
10518	12.60710858
10519	12.60612632
10520	12.60403471
10521	12.601695
10522	12.6002208
10523	12.59492139
10524	12.59141564
10525	12.58899019
10526	12.58101965
10527	12.58002919
10528	12.57884436
10529	12.5779271
10530	12.57643425
10531	12.57463824
10532	12.57072435
10533	12.56945076
10534	12.567236
10535	12.56550257
10536	12.56426272
10537	12.56240035
10538	12.55933211
10539	12.55594065
10540	12.55361839
10541	12.55214812
10542	12.54120604
10543	12.53970274
10544	12.53852761
10545	12.53727618
10546	12.53465718
10547	12.53315214
10548	12.53051107
10549	12.52867113
10550	12.52769899
10551	12.52508115
10552	12.52352078
10553	12.52282344
10554	12.52046812
10555	12.51926364
10556	12.51839371
10557	12.51699775
10558	12.5145326
10559	12.51324389
10560	12.51052562
10561	12.50784757
10562	12.50668862
10563	12.50560555
10564	12.4998035
10565	12.49562559
10566	12.49285089
10567	12.491535
10568	12.48836672
10569	12.48617259
10570	12.48495226
10571	12.48220697
10572	12.48159256
10573	12.48049088
10574	12.47777624
10575	12.47556488
10576	12.47437937
10577	12.47181159
10578	12.4686487
10579	12.46552132
10580	12.46445602
10581	12.46077567
10582	12.45696321
10583	12.45370258
10584	12.45065099
10585	12.44887001
10586	12.44810913
10587	12.4468418
10588	12.44494774
10589	12.44173157
10590	12.43981663
10591	12.43837114
10592	12.4367316
10593	12.43632519
10594	12.43180747
10595	12.43102788
10596	12.42982129
10597	12.42690778
10598	12.42530717
10599	12.42179824
10600	12.41937471
10601	12.41799339
10602	12.41343922
10603	12.41146361
10604	12.4079919
10605	12.40738783
10606	12.40498892
10607	12.40172559
10608	12.40035006
10609	12.3995419
10610	12.39820484
10611	12.39697189
10612	12.39575349
10613	12.39480662
10614	12.39378918
10615	12.39088318
10616	12.38961691
10617	12.38850113
10618	12.38617199
10619	12.38419987
10620	12.38264118
10621	12.38015624
10622	12.37696837
10623	12.37494646
10624	12.37353822
10625	12.37192415
10626	12.36702468
10627	12.3641117
10628	12.36344244
10629	12.36051682
10630	12.3566331
10631	12.35544262
10632	12.35305901
10633	12.35126999
10634	12.34944981
10635	12.34889701
10636	12.34689283
10637	12.34542851
10638	12.34370754
10639	12.34049725
10640	12.33913283
10641	12.33596857
10642	12.33531547
10643	12.33306045
10644	12.33120126
10645	12.33016197
10646	12.32867885
10647	12.32682482
10648	12.32591587
10649	12.32503949
10650	12.32109354
10651	12.31542869
10652	12.31411743
10653	12.30622588
10654	12.30155998
10655	12.3003628
10656	12.2966697
10657	12.29493994
10658	12.29317194
10659	12.29239652
10660	12.29087854
10661	12.28792023
10662	12.28542187
10663	12.28339683
10664	12.28171474
10665	12.27972198
10666	12.27648824
10667	12.27207332
10668	12.27096089
10669	12.26991042
10670	12.26874372
10671	12.26601487
10672	12.26433728
10673	12.26234978
10674	12.26107187
10675	12.25894119
10676	12.25849468
10677	12.2567646
10678	12.25387937
10679	12.25272713
10680	12.25179472
10681	12.24861986
10682	12.24750677
10683	12.24695552
10684	12.24484368
10685	12.24342973
10686	12.24000346
10687	12.23720914
10688	12.2358133
10689	12.23473641
10690	12.23307993
10691	12.23124391
10692	12.22747334
10693	12.22524993
10694	12.22172281
10695	12.2180714
10696	12.21619538
10697	12.21455854
10698	12.21367707
10699	12.21259223
10700	12.21232339
10701	12.20963398
10702	12.20743492
10703	12.20551174
10704	12.20428917
10705	12.20244387
10706	12.19962556
10707	12.19665834
10708	12.19439559
10709	12.19320536
10710	12.19182932
10711	12.19042746
10712	12.18750117
10713	12.18310148
10714	12.18093812
10715	12.18002826
10716	12.17803359
10717	12.17669587
10718	12.1757
10719	12.17438457
10720	12.17382468
10721	12.17126223
10722	12.16904932
10723	12.1665241
10724	12.16535696
10725	12.1640808
10726	12.16209265
10727	12.16016235
10728	12.15920777
10729	12.15485321
10730	12.15000742
10731	12.14857126
10732	12.14758669
10733	12.1462454
10734	12.1429265
10735	12.14125853
10736	12.13713268
10737	12.13607005
10738	12.13354544
10739	12.13080639
10740	12.1283531
10741	12.12743885
10742	12.1258607
10743	12.1242697
10744	12.12297639
10745	12.12138685
10746	12.11964039
10747	12.1184491
10748	12.11353095
10749	12.1122824
10750	12.11160259
10751	12.11072405
10752	12.108419
10753	12.10595992
10754	12.10316659
10755	12.1005636
10756	12.10018189
10757	12.09892835
10758	12.0974483
10759	12.0963743
10760	12.09360274
10761	12.09226184
10762	12.09048673
10763	12.08779677
10764	12.08718386
10765	12.08252827
10766	12.08174574
10767	12.0808136
10768	12.07979968
10769	12.07858574
10770	12.07691636
10771	12.07467259
10772	12.07389239
10773	12.07113082
10774	12.0697317
10775	12.06805251
10776	12.06557589
10777	12.06347874
10778	12.05904958
10779	12.0570194
10780	12.05484518
10781	12.05190558
10782	12.05101033
10783	12.05079693
10784	12.04960549
10785	12.04872212
10786	12.04741884
10787	12.0456153
10788	12.04395399
10789	12.04001458
10790	12.03762845
10791	12.03573356
10792	12.0344737
10793	12.0321824
10794	12.03020398
10795	12.02806266
10796	12.02696438
10797	12.02527587
10798	12.02105178
10799	12.01597588
10800	12.01285823
10801	12.01155946
10802	12.01014074
10803	12.0088693
10804	12.00762459
10805	12.00520917
10806	12.00332135
10807	12.00237735
10808	11.99849749
10809	11.99553075
10810	11.99279383
10811	11.99197915
10812	11.99152769
10813	11.98773574
10814	11.98291715
10815	11.98136862
10816	11.97830116
10817	11.97536433
10818	11.97420453
10819	11.97033408
10820	11.96811731
10821	11.96567563
10822	11.96293718
10823	11.96097311
10824	11.95763907
10825	11.95606258
10826	11.95510502
10827	11.95334172
10828	11.95235792
10829	11.94821761
10830	11.94652385
10831	11.94424499
10832	11.94020165
10833	11.93847725
10834	11.93681592
10835	11.93627078
10836	11.93509626
10837	11.93406928
10838	11.93363591
10839	11.93242418
10840	11.93100679
10841	11.9292687
10842	11.92832049
10843	11.92595866
10844	11.92375019
10845	11.92224811
10846	11.92039772
10847	11.91792654
10848	11.91668247
10849	11.91558618
10850	11.91175067
10851	11.9104131
10852	11.90820395
10853	11.90657564
10854	11.90484274
10855	11.90367415
10856	11.90135604
10857	11.89996768
10858	11.89731811
10859	11.8957517
10860	11.89277871
10861	11.89190331
10862	11.89050658
10863	11.8896136
10864	11.88887426
10865	11.88582887
10866	11.88348398
10867	11.88256085
10868	11.88020361
10869	11.87817933
10870	11.87627163
10871	11.87534111
10872	11.87393111
10873	11.87126155
10874	11.87038841
10875	11.86910697
10876	11.86742791
10877	11.86625312
10878	11.8615684
10879	11.86086709
10880	11.85837284
10881	11.8569561
10882	11.85571927
10883	11.85393009
10884	11.85263913
10885	11.8485375
10886	11.84809447
10887	11.84562248
10888	11.84314266
10889	11.84050601
10890	11.8312781
10891	11.83014592
10892	11.82247221
10893	11.82165115
10894	11.81908453
10895	11.81585559
10896	11.80797103
10897	11.80533932
10898	11.80193284
10899	11.80049687
10900	11.79893033
10901	11.79508059
10902	11.79422767
10903	11.79336345
10904	11.79226014
10905	11.79027538
10906	11.78872755
10907	11.78788279
10908	11.78386904
10909	11.7815896
10910	11.78071432
10911	11.77988753
10912	11.77837856
10913	11.77524209
10914	11.77249364
10915	11.77129979
10916	11.76978226
10917	11.76846078
10918	11.76699276
10919	11.76572318
10920	11.7630427
10921	11.76152641
10922	11.75795616
10923	11.757305
10924	11.75291437
10925	11.75163563
10926	11.7496533
10927	11.7480679
10928	11.74722079
10929	11.7446828
10930	11.74353529
10931	11.74198319
10932	11.74072507
10933	11.73625345
10934	11.73495362
10935	11.73223593
10936	11.73105073
10937	11.72627537
10938	11.72163584
10939	11.71882629
10940	11.71700151
10941	11.71542781
10942	11.71310834
10943	11.71015804
10944	11.70917615
10945	11.70505946
10946	11.70197711
10947	11.69999349
10948	11.69888107
10949	11.6973209
10950	11.69322896
10951	11.68586544
10952	11.68472155
10953	11.68406412
10954	11.68313658
10955	11.68116492
10956	11.67818133
10957	11.67560086
10958	11.67385177
10959	11.67197624
10960	11.66876957
10961	11.66673878
10962	11.66538765
10963	11.66260319
10964	11.66048179
10965	11.65961657
10966	11.6586087
10967	11.65665573
10968	11.65436683
10969	11.65363756
10970	11.65041799
10971	11.64950812
10972	11.64783729
10973	11.64766959
10974	11.64654065
10975	11.64540386
10976	11.64336313
10977	11.63855255
10978	11.63503625
10979	11.63159933
10980	11.63065664
10981	11.62753792
10982	11.62470149
10983	11.62263724
10984	11.62023917
10985	11.61690616
10986	11.61367982
10987	11.61183155
10988	11.6089449
10989	11.6061082
10990	11.60481857
10991	11.60046408
10992	11.59912218
10993	11.59790387
10994	11.59637874
10995	11.59357934
10996	11.59259323
10997	11.59128899
10998	11.59014432
10999	11.58966245
11000	11.58799091
11001	11.58355102
11002	11.58034783
11003	11.57895637
11004	11.57764796
11005	11.5756387
11006	11.57133504
11007	11.56784976
11008	11.56676196
11009	11.56562097
11010	11.56436801
11011	11.56408225
11012	11.56231885
11013	11.56047044
11014	11.55834902
11015	11.55535371
11016	11.55236924
11017	11.54917624
11018	11.54888875
11019	11.54822194
11020	11.54662945
11021	11.54392579
11022	11.54287339
11023	11.54151291
11024	11.54042043
11025	11.53850921
11026	11.53829246
11027	11.53678751
11028	11.53579144
11029	11.53380132
11030	11.529752
11031	11.5281103
11032	11.52492046
11033	11.52327931
11034	11.52173493
11035	11.52077297
11036	11.51965274
11037	11.51884468
11038	11.51514642
11039	11.51319508
11040	11.51155654
11041	11.51066224
11042	11.50969694
11043	11.50704404
11044	11.50558379
11045	11.50414842
11046	11.50209804
11047	11.49942194
11048	11.49671606
11049	11.49514857
11050	11.4911059
11051	11.49004289
11052	11.48850606
11053	11.48580356
11054	11.48202293
11055	11.48138938
11056	11.47694132
11057	11.47483686
11058	11.47292076
11059	11.47106937
11060	11.46873515
11061	11.46741839
11062	11.46561179
11063	11.46368346
11064	11.46247978
11065	11.45852402
11066	11.45755253
11067	11.45457519
11068	11.45291524
11069	11.45179053
11070	11.44962197
11071	11.44826809
11072	11.44689699
11073	11.44499607
11074	11.44357063
11075	11.44133398
11076	11.44061713
11077	11.44004014
11078	11.43724166
11079	11.43524225
11080	11.43361862
11081	11.43131962
11082	11.43039898
11083	11.42912588
11084	11.42845927
11085	11.42456298
11086	11.42352455
11087	11.42241458
11088	11.42023258
11089	11.41744797
11090	11.41257529
11091	11.4091356
11092	11.40749688
11093	11.40664499
11094	11.4040105
11095	11.40261402
11096	11.40206981
11097	11.40128548
11098	11.39943636
11099	11.39815871
11100	11.3973287
11101	11.39603999
11102	11.39311857
11103	11.39139515
11104	11.38928876
11105	11.38668263
11106	11.3854612
11107	11.38417284
11108	11.37920239
11109	11.37818112
11110	11.37555492
11111	11.37286251
11112	11.37185875
11113	11.37004246
11114	11.36856506
11115	11.36737225
11116	11.36607296
11117	11.36541151
11118	11.36349037
11119	11.36134693
11120	11.35662589
11121	11.35417398
11122	11.35333112
11123	11.35083554
11124	11.35017168
11125	11.3492605
11126	11.34844009
11127	11.3455383
11128	11.34423675
11129	11.34224133
11130	11.34043448
11131	11.3399185
11132	11.3386041
11133	11.33568364
11134	11.33132989
11135	11.33077716
11136	11.32764448
11137	11.32426151
11138	11.32317117
11139	11.32210512
11140	11.3199042
11141	11.31865187
11142	11.31701241
11143	11.31658393
11144	11.3154965
11145	11.31512272
11146	11.31467036
11147	11.31375833
11148	11.31239686
11149	11.31001884
11150	11.30784797
11151	11.30413636
11152	11.30278895
11153	11.3018203
11154	11.30088339
11155	11.30000272
11156	11.29767482
11157	11.2949018
11158	11.29138664
11159	11.29016229
11160	11.28761805
11161	11.28555433
11162	11.28497742
11163	11.28256792
11164	11.27898708
11165	11.27424921
11166	11.27364431
11167	11.27242779
11168	11.2715659
11169	11.27017163
11170	11.26925422
11171	11.26871748
11172	11.26807777
11173	11.26561523
11174	11.26340886
11175	11.26169443
11176	11.26061428
11177	11.25941413
11178	11.25787701
11179	11.25423608
11180	11.25143833
11181	11.24942084
11182	11.24803862
11183	11.24704562
11184	11.24598533
11185	11.24333901
11186	11.23940906
11187	11.23853488
11188	11.23618729
11189	11.23509849
11190	11.23299585
11191	11.23234937
11192	11.23104164
11193	11.23064986
11194	11.23025868
11195	11.22983708
11196	11.22854945
11197	11.22739162
11198	11.22418639
11199	11.22204629
11200	11.21887196
11201	11.21678952
11202	11.21504882
11203	11.21386862
11204	11.21064929
11205	11.20912182
11206	11.2079654
11207	11.20627789
11208	11.20594339
11209	11.20455508
11210	11.20170307
11211	11.20046841
11212	11.19583239
11213	11.19276754
11214	11.19211271
11215	11.18981341
11216	11.18792499
11217	11.18484649
11218	11.18441696
11219	11.18005301
11220	11.17918165
11221	11.17773012
11222	11.17641889
11223	11.17248402
11224	11.17063063
11225	11.1695106
11226	11.16743784
11227	11.16610694
11228	11.16442285
11229	11.16384361
11230	11.16177246
11231	11.15900594
11232	11.15782322
11233	11.15699144
11234	11.15329039
11235	11.14990265
11236	11.14864556
11237	11.14424732
11238	11.14344226
11239	11.1429086
11240	11.14173461
11241	11.13903932
11242	11.13662679
11243	11.13472556
11244	11.13310342
11245	11.1323208
11246	11.13159846
11247	11.12986495
11248	11.12845075
11249	11.12683361
11250	11.12613317
11251	11.12451855
11252	11.12328171
11253	11.12064762
11254	11.11825411
11255	11.1167547
11256	11.11585712
11257	11.11477442
11258	11.11461591
11259	11.11349702
11260	11.11173846
11261	11.10886094
11262	11.10788532
11263	11.10599234
11264	11.10424846
11265	11.09908187
11266	11.09604008
11267	11.09476559
11268	11.09328954
11269	11.08961396
11270	11.08778229
11271	11.08474365
11272	11.08052348
11273	11.07942104
11274	11.07789466
11275	11.07647162
11276	11.07432944
11277	11.07364969
11278	11.07243977
11279	11.07149993
11280	11.07068783
11281	11.06970186
11282	11.06861087
11283	11.06660404
11284	11.06355443
11285	11.06300926
11286	11.06123252
11287	11.05573222
11288	11.05418646
11289	11.05210871
11290	11.05047167
11291	11.04997741
11292	11.04658075
11293	11.04424586
11294	11.04326669
11295	11.04065737
11296	11.0371038
11297	11.0350319
11298	11.03366613
11299	11.03106531
11300	11.02681033
11301	11.02466275
11302	11.02073928
11303	11.01936747
11304	11.01739613
11305	11.01616354
11306	11.01531881
11307	11.01398448
11308	11.01285852
11309	11.01122955
11310	11.01070427
11311	11.00881837
11312	11.00704423
11313	11.00424778
11314	11.00383251
11315	11.00095473
11316	10.99795926
11317	10.99628059
11318	10.99236094
11319	10.98970835
11320	10.98635795
11321	10.98453869
11322	10.983062
11323	10.9806158
11324	10.97940395
11325	10.97725588
11326	10.97570383
11327	10.97252902
11328	10.97025812
11329	10.96909539
11330	10.96764202
11331	10.96495287
11332	10.96446574
11333	10.96334938
11334	10.96263545
11335	10.95997489
11336	10.95731748
11337	10.95471849
11338	10.95272067
11339	10.95172164
11340	10.94999506
11341	10.94913454
11342	10.94822406
11343	10.94550417
11344	10.94438059
11345	10.94257701
11346	10.94131449
11347	10.94030991
11348	10.93926189
11349	10.9350123
11350	10.93403716
11351	10.93282808
11352	10.92999496
11353	10.92987514
11354	10.92687486
11355	10.92460645
11356	10.92368778
11357	10.92042946
11358	10.9178311
11359	10.9154719
11360	10.91427706
11361	10.91230323
11362	10.91164371
11363	10.90861467
11364	10.90622262
11365	10.9055129
11366	10.90377011
11367	10.90309754
11368	10.90133527
11369	10.89994895
11370	10.89942179
11371	10.89847524
11372	10.89751321
11373	10.89604021
11374	10.89507415
11375	10.89132054
11376	10.88926598
11377	10.8878844
11378	10.88607328
11379	10.88504504
11380	10.88435769
11381	10.88337851
11382	10.88152455
11383	10.87795882
11384	10.87554325
11385	10.87342878
11386	10.87248223
11387	10.86819962
11388	10.86669728
11389	10.86438304
11390	10.86337312
11391	10.86213079
11392	10.86020566
11393	10.85828568
11394	10.85619888
11395	10.85504849
11396	10.8515142
11397	10.85046402
11398	10.85009946
11399	10.84890314
11400	10.84591775
11401	10.84359075
11402	10.84240156
11403	10.84093028
11404	10.83672827
11405	10.83591736
11406	10.83478839
11407	10.83352454
11408	10.83142544
11409	10.82972912
11410	10.8285648
11411	10.82712298
11412	10.8261364
11413	10.82401207
11414	10.8227809
11415	10.81936259
11416	10.81796077
11417	10.81652409
11418	10.81521435
11419	10.81343338
11420	10.81201139
11421	10.81155357
11422	10.80777656
11423	10.80655053
11424	10.80528505
11425	10.80296842
11426	10.79986472
11427	10.79852117
11428	10.7967928
11429	10.79550734
11430	10.79409252
11431	10.79256327
11432	10.78932907
11433	10.78817413
11434	10.78550279
11435	10.78408466
11436	10.7826518
11437	10.7798169
11438	10.77843763
11439	10.77701284
11440	10.77472463
11441	10.77229927
11442	10.77045274
11443	10.76943445
11444	10.76728069
11445	10.76603486
11446	10.76339278
11447	10.76225849
11448	10.75909621
11449	10.75852115
11450	10.75756782
11451	10.75597891
11452	10.75264087
11453	10.75156238
11454	10.74973255
11455	10.74953514
11456	10.74816114
11457	10.74666919
11458	10.74462367
11459	10.74276256
11460	10.7410438
11461	10.73935822
11462	10.73689456
11463	10.73574856
11464	10.73488071
11465	10.73192478
11466	10.72973182
11467	10.72842105
11468	10.72622688
11469	10.72474079
11470	10.72448946
11471	10.7230389
11472	10.72065362
11473	10.71907351
11474	10.71777578
11475	10.71587393
11476	10.71401957
11477	10.70930726
11478	10.70752594
11479	10.70677087
11480	10.70463176
11481	10.70105315
11482	10.69966469
11483	10.69749953
11484	10.69598366
11485	10.69414083
11486	10.69202108
11487	10.68987605
11488	10.68892263
11489	10.68661474
11490	10.68501257
11491	10.68018896
11492	10.67892592
11493	10.67662695
11494	10.6749937
11495	10.67414189
11496	10.67182985
11497	10.66994022
11498	10.6681237
11499	10.66756356
11500	10.66579651
11501	10.66504122
11502	10.66392497
11503	10.66219041
11504	10.66032394
11505	10.65773478
11506	10.65596178
11507	10.65469109
11508	10.65367381
11509	10.65207124
11510	10.64893814
11511	10.64649601
11512	10.64584254
11513	10.64391814
11514	10.64326573
11515	10.64267795
11516	10.63988618
11517	10.63802695
11518	10.63709368
11519	10.63472579
11520	10.63382495
11521	10.63224999
11522	10.63155323
11523	10.63048096
11524	10.62985659
11525	10.62777427
11526	10.6247725
11527	10.62355714
11528	10.62281131
11529	10.61890729
11530	10.61589788
11531	10.61502545
11532	10.6136734
11533	10.61064525
11534	10.60987278
11535	10.60805013
11536	10.60657474
11537	10.60496968
11538	10.6042186
11539	10.602605
11540	10.6004734
11541	10.59908066
11542	10.59796939
11543	10.59675872
11544	10.59488676
11545	10.59350365
11546	10.58996714
11547	10.58753157
11548	10.58377187
11549	10.58222956
11550	10.58050655
11551	10.57904961
11552	10.57599253
11553	10.57486236
11554	10.57360028
11555	10.57266672
11556	10.57149298
11557	10.57008086
11558	10.56890006
11559	10.56734601
11560	10.56632277
11561	10.56203464
11562	10.56101894
11563	10.55990648
11564	10.55903522
11565	10.55695162
11566	10.55585596
11567	10.55493699
11568	10.55358765
11569	10.55258426
11570	10.55029054
11571	10.5477198
11572	10.54364735
11573	10.54273586
11574	10.54152564
11575	10.53947948
11576	10.53868801
11577	10.53704532
11578	10.5361631
11579	10.53415314
11580	10.5316815
11581	10.53012236
11582	10.52908463
11583	10.52800355
11584	10.5267288
11585	10.52224139
11586	10.5190007
11587	10.51760286
11588	10.51573675
11589	10.51556393
11590	10.51441592
11591	10.5101009
11592	10.50851165
11593	10.50613597
11594	10.5042063
11595	10.50144411
11596	10.50039544
11597	10.49860534
11598	10.49710225
11599	10.49676627
11600	10.49485171
11601	10.49413808
11602	10.49257195
11603	10.49044615
11604	10.48967149
11605	10.48865169
11606	10.48782346
11607	10.48590552
11608	10.48476309
11609	10.48258617
11610	10.48158073
11611	10.48081784
11612	10.4790704
11613	10.47689013
11614	10.47274606
11615	10.47187208
11616	10.46865824
11617	10.4659195
11618	10.46444232
11619	10.46393345
11620	10.46341375
11621	10.46127697
11622	10.46005748
11623	10.45916877
11624	10.45757717
11625	10.4565402
11626	10.45555901
11627	10.4528307
11628	10.44997689
11629	10.44945585
11630	10.44855554
11631	10.44602771
11632	10.4446319
11633	10.44343242
11634	10.44130226
11635	10.44031618
11636	10.43956341
11637	10.4373681
11638	10.43669333
11639	10.43494728
11640	10.43343517
11641	10.43254609
11642	10.43133152
11643	10.43076497
11644	10.4299894
11645	10.42838179
11646	10.42701832
11647	10.42612678
11648	10.42420641
11649	10.42247976
11650	10.42011211
11651	10.4192497
11652	10.4175545
11653	10.41519023
11654	10.41394939
11655	10.41311505
11656	10.41207715
11657	10.41011803
11658	10.4087933
11659	10.40566978
11660	10.40400933
11661	10.40333483
11662	10.40052541
11663	10.39858866
11664	10.39650002
11665	10.39443152
11666	10.39334447
11667	10.39090676
11668	10.38838774
11669	10.38792312
11670	10.38673971
11671	10.38454966
11672	10.38321134
11673	10.38125834
11674	10.38002794
11675	10.37855737
11676	10.3746352
11677	10.37252248
11678	10.36996295
11679	10.36884136
11680	10.36553973
11681	10.36299556
11682	10.36217185
11683	10.35908789
11684	10.35832846
11685	10.35776834
11686	10.35652854
11687	10.35578375
11688	10.35423229
11689	10.35234121
11690	10.35009296
11691	10.34761263
11692	10.34541451
11693	10.34476367
11694	10.34337369
11695	10.3416098
11696	10.33843916
11697	10.33775344
11698	10.33538954
11699	10.33516048
11700	10.33397053
11701	10.33236004
11702	10.33208277
11703	10.32990771
11704	10.32656345
11705	10.32534566
11706	10.32429771
11707	10.32239795
11708	10.32141967
11709	10.31993606
11710	10.31833396
11711	10.31757997
11712	10.3142749
11713	10.31288039
11714	10.31175851
11715	10.31073057
11716	10.30991256
11717	10.30922775
11718	10.30793538
11719	10.30599491
11720	10.30367863
11721	10.30223224
11722	10.30083955
11723	10.29730458
11724	10.29506959
11725	10.2928381
11726	10.28985441
11727	10.28812033
11728	10.2858361
11729	10.28308981
11730	10.28223249
11731	10.27973151
11732	10.27830321
11733	10.27653132
11734	10.27437034
11735	10.27339113
11736	10.27244987
11737	10.27185169
11738	10.27054541
11739	10.26935712
11740	10.26658672
11741	10.26456003
11742	10.26378601
11743	10.26108953
11744	10.26015237
11745	10.25814278
11746	10.25674628
11747	10.25595345
11748	10.25533746
11749	10.2524214
11750	10.25010919
11751	10.24739506
11752	10.24372374
11753	10.24297997
11754	10.24018038
11755	10.2386208
11756	10.23771031
11757	10.23535584
11758	10.23451535
11759	10.23348401
11760	10.23259652
11761	10.23070586
11762	10.22984103
11763	10.22907519
11764	10.22783384
11765	10.22543332
11766	10.22472348
11767	10.22275065
11768	10.22185576
11769	10.22012772
11770	10.21816537
11771	10.2165917
11772	10.21477689
11773	10.21327521
11774	10.21007116
11775	10.2085705
11776	10.20742464
11777	10.20523891
11778	10.20447827
11779	10.20367955
11780	10.2020644
11781	10.20151217
11782	10.20008013
11783	10.1996486
11784	10.19785552
11785	10.19608194
11786	10.19509507
11787	10.19413617
11788	10.19222861
11789	10.19081663
11790	10.18828117
11791	10.18581217
11792	10.183119
11793	10.18126775
11794	10.17890075
11795	10.17769981
11796	10.17429031
11797	10.17207281
11798	10.16881356
11799	10.16732918
11800	10.16545992
11801	10.162374
11802	10.16082643
11803	10.1595447
11804	10.15770993
11805	10.15605938
11806	10.15486224
11807	10.15406316
11808	10.15198906
11809	10.1498491
11810	10.14624457
11811	10.14414464
11812	10.14275411
11813	10.14139835
11814	10.13869899
11815	10.13833444
11816	10.13629226
11817	10.13550665
11818	10.1345276
11819	10.13279877
11820	10.13158159
11821	10.13032497
11822	10.12951304
11823	10.12552827
11824	10.12302124
11825	10.12051247
11826	10.11901913
11827	10.11733009
11828	10.11675615
11829	10.11451195
11830	10.1130332
11831	10.11118879
11832	10.10936355
11833	10.10862024
11834	10.10583257
11835	10.10387456
11836	10.10273949
11837	10.09903145
11838	10.09662604
11839	10.0954743
11840	10.0939842
11841	10.09125051
11842	10.08487479
11843	10.08264858
11844	10.0804152
11845	10.07974087
11846	10.07815402
11847	10.07612214
11848	10.07269315
11849	10.07128968
11850	10.06898544
11851	10.06763968
11852	10.06667486
11853	10.06557999
11854	10.06426128
11855	10.06252733
11856	10.06104097
11857	10.06012641
11858	10.05959638
11859	10.05872733
11860	10.05823805
11861	10.0555776
11862	10.05374507
11863	10.05233797
11864	10.05098418
11865	10.04748254
11866	10.04605606
11867	10.04441963
11868	10.04317505
11869	10.04189648
11870	10.04110917
11871	10.04086165
11872	10.03954088
11873	10.0376672
11874	10.03660299
11875	10.03532565
11876	10.03329871
11877	10.03145443
11878	10.03062487
11879	10.02956215
11880	10.02723557
11881	10.02611309
11882	10.024358
11883	10.02237015
11884	10.0200484
11885	10.01820051
11886	10.01685622
11887	10.01541032
11888	10.01390727
11889	10.01241744
11890	10.01058209
11891	10.00838004
11892	10.00772111
11893	10.0062966
11894	10.00511879
11895	10.00465323
11896	10.00236231
11897	9.999372707
11898	9.998267782
11899	9.997653081
11900	9.994665011
11901	9.991750566
11902	9.990434263
11903	9.989102586
11904	9.987920905
11905	9.986934286
11906	9.985024588
11907	9.980298668
11908	9.978145403
11909	9.976727571
11910	9.975503084
11911	9.97371314
11912	9.972744069
11913	9.972030431
11914	9.971339553
11915	9.969450085
11916	9.968894757
11917	9.966842594
11918	9.964936544
11919	9.962781134
11920	9.961768651
11921	9.960618908
11922	9.959312891
11923	9.958066701
11924	9.957026882
11925	9.956140804
11926	9.954000892
11927	9.952634083
11928	9.951505852
11929	9.948992358
11930	9.947675661
11931	9.946466429
11932	9.944811655
11933	9.943132567
11934	9.940906989
11935	9.938996879
11936	9.937097299
11937	9.934829232
11938	9.933343668
11939	9.932699498
11940	9.931762907
11941	9.929966335
11942	9.927676658
11943	9.926029308
11944	9.924553119
11945	9.920543879
11946	9.919199759
11947	9.917499029
11948	9.916148974
11949	9.91387008
11950	9.912708172
11951	9.909796248
11952	9.908738172
11953	9.90694504
11954	9.903530129
11955	9.902385083
11956	9.901247028
11957	9.898403596
11958	9.89595515
11959	9.894936371
11960	9.893319006
11961	9.891135934
11962	9.890058431
11963	9.887979496
11964	9.885971887
11965	9.885739247
11966	9.884523394
11967	9.883264419
11968	9.88209745
11969	9.878638604
11970	9.877101342
11971	9.876341957
11972	9.87423871
11973	9.87029796
11974	9.869054673
11975	9.868162179
11976	9.866684206
11977	9.866353641
11978	9.863648602
11979	9.862987164
11980	9.859385732
11981	9.857514962
11982	9.855623637
11983	9.854070271
11984	9.852660866
11985	9.851713071
11986	9.850626656
11987	9.848331367
11988	9.847956068
11989	9.845843226
11990	9.844725617
11991	9.843223884
11992	9.841752451
11993	9.840149865
11994	9.838095636
11995	9.836378579
11996	9.835750238
11997	9.834530545
11998	9.831527772
11999	9.82953274
12000	9.827219901
12001	9.825913317
12002	9.823337802
12003	9.821066845
12004	9.819588085
12005	9.81877284
12006	9.817056158
12007	9.816049223
12008	9.815067203
12009	9.812706137
12010	9.810872852
12011	9.81013751
12012	9.808956675
12013	9.808121399
12014	9.804560854
12015	9.802907517
12016	9.800390315
12017	9.798247711
12018	9.797561611
12019	9.797024348
12020	9.795345733
12021	9.793418409
12022	9.79178222
12023	9.790248566
12024	9.789658312
12025	9.789199091
12026	9.788852638
12027	9.788128917
12028	9.787012859
12029	9.78662036
12030	9.78489677
12031	9.783146529
12032	9.781612021
12033	9.781001296
12034	9.780357211
12035	9.779432837
12036	9.777829211
12037	9.776883086
12038	9.775851954
12039	9.774979667
12040	9.774231739
12041	9.771986876
12042	9.770446953
12043	9.769378431
12044	9.768022328
12045	9.766954115
12046	9.765483238
12047	9.763852393
12048	9.762885914
12049	9.761578094
12050	9.760910512
12051	9.759725756
12052	9.758865831
12053	9.757471213
12054	9.756897459
12055	9.75568316
12056	9.755044274
12057	9.75363506
12058	9.752387014
12059	9.75136939
12060	9.747884681
12061	9.745607473
12062	9.744009041
12063	9.743040938
